source,type,action,target,weight
1627414343867371521,Tweet-Directed,quote,,1
1627414343867371521,Tweet-Directed,retweet,1627292591921192964,1
1627414343867371521,Tweet-Directed,reply,,1
1628660070744576004,Tweet-Directed,quote,,1
1628660070744576004,Tweet-Directed,retweet,1628505705136242694,1
1628660070744576004,Tweet-Directed,reply,,1
1629933464513331203,Tweet-Directed,quote,,1
1629933464513331203,Tweet-Directed,retweet,1629924955918934018,1
1629933464513331203,Tweet-Directed,reply,,1
1629519347101102081,Tweet-Directed,quote,,1
1629519347101102081,Tweet-Directed,retweet,1629453369038217216,1
1629519347101102081,Tweet-Directed,reply,,1
1629030050996666368,Tweet-Directed,quote,,1
1629030050996666368,Tweet-Directed,retweet,1628812802738593792,1
1629030050996666368,Tweet-Directed,reply,,1
1630231161279586306,Tweet-Directed,quote,,1
1630231161279586306,Tweet-Directed,retweet,1630230865396764672,1
1630231161279586306,Tweet-Directed,reply,,1
1626871125530537984,Tweet-Directed,quote,,1
1626871125530537984,Tweet-Directed,retweet,,1
1626871125530537984,Tweet-Directed,reply,,1
1629159503957569538,Tweet-Directed,quote,,1
1629159503957569538,Tweet-Directed,retweet,1628894266356297730,1
1629159503957569538,Tweet-Directed,reply,,1
1628784441672835076,Tweet-Directed,quote,,1
1628784441672835076,Tweet-Directed,retweet,1628771264503349254,1
1628784441672835076,Tweet-Directed,reply,,1
1626836806804144129,Tweet-Directed,quote,,1
1626836806804144129,Tweet-Directed,retweet,,1
1626836806804144129,Tweet-Directed,reply,,1
1629521777377378304,Tweet-Directed,quote,,1
1629521777377378304,Tweet-Directed,retweet,1629468683339792384,1
1629521777377378304,Tweet-Directed,reply,,1
1628677822918144001,Tweet-Directed,quote,,1
1628677822918144001,Tweet-Directed,retweet,1628654808923004928,1
1628677822918144001,Tweet-Directed,reply,,1
1628930052099383297,Tweet-Directed,quote,,1
1628930052099383297,Tweet-Directed,retweet,1628796091746381824,1
1628930052099383297,Tweet-Directed,reply,,1
1629428608241369090,Tweet-Directed,quote,1629407773745086464,1
1629428608241369090,Tweet-Directed,retweet,,1
1629428608241369090,Tweet-Directed,reply,,1
1629535418617036802,Tweet-Directed,quote,,1
1629535418617036802,Tweet-Directed,retweet,1629519644598968321,1
1629535418617036802,Tweet-Directed,reply,,1
1627923871482449920,Tweet-Directed,quote,,1
1627923871482449920,Tweet-Directed,retweet,1627422517739548674,1
1627923871482449920,Tweet-Directed,reply,,1
1628073834740953096,Tweet-Directed,quote,,1
1628073834740953096,Tweet-Directed,retweet,1628006019430338562,1
1628073834740953096,Tweet-Directed,reply,,1
1628059961652551681,Tweet-Directed,quote,,1
1628059961652551681,Tweet-Directed,retweet,1628042286570385408,1
1628059961652551681,Tweet-Directed,reply,,1
1626802091514552324,Tweet-Directed,quote,,1
1626802091514552324,Tweet-Directed,retweet,1626684185778835462,1
1626802091514552324,Tweet-Directed,reply,,1
1628598638912892928,Tweet-Directed,quote,1628416067356835842,1
1628598638912892928,Tweet-Directed,retweet,1628427825253347329,1
1628598638912892928,Tweet-Directed,reply,,1
1627088089419231234,Tweet-Directed,quote,,1
1627088089419231234,Tweet-Directed,retweet,1626665312832610304,1
1627088089419231234,Tweet-Directed,reply,,1
1628678756804993025,Tweet-Directed,quote,,1
1628678756804993025,Tweet-Directed,retweet,,1
1628678756804993025,Tweet-Directed,reply,1628508286155739144,1
1627690487892017152,Tweet-Directed,quote,,1
1627690487892017152,Tweet-Directed,retweet,,1
1627690487892017152,Tweet-Directed,reply,1627686100285239297,1
1627593402396073985,Tweet-Directed,quote,,1
1627593402396073985,Tweet-Directed,retweet,1627419048555454464,1
1627593402396073985,Tweet-Directed,reply,,1
1630643325530193934,Tweet-Directed,quote,,1
1630643325530193934,Tweet-Directed,retweet,1630603809566212098,1
1630643325530193934,Tweet-Directed,reply,,1
1627628284929253377,Tweet-Directed,quote,,1
1627628284929253377,Tweet-Directed,retweet,1627406878480207874,1
1627628284929253377,Tweet-Directed,reply,,1
1629127819165896708,Tweet-Directed,quote,,1
1629127819165896708,Tweet-Directed,retweet,1629114414270930949,1
1629127819165896708,Tweet-Directed,reply,,1
1627339257261002753,Tweet-Directed,quote,,1
1627339257261002753,Tweet-Directed,retweet,1538132740805120000,1
1627339257261002753,Tweet-Directed,reply,,1
1629587134527971333,Tweet-Directed,quote,,1
1629587134527971333,Tweet-Directed,retweet,1629504721026420737,1
1629587134527971333,Tweet-Directed,reply,,1
1627330260604796929,Tweet-Directed,quote,,1
1627330260604796929,Tweet-Directed,retweet,1627241745179111424,1
1627330260604796929,Tweet-Directed,reply,,1
1628937453263355905,Tweet-Directed,quote,,1
1628937453263355905,Tweet-Directed,retweet,,1
1628937453263355905,Tweet-Directed,reply,1628812257239900161,1
1629806191403466754,Tweet-Directed,quote,,1
1629806191403466754,Tweet-Directed,retweet,,1
1629806191403466754,Tweet-Directed,reply,1629795995067334659,1
1629265360028303363,Tweet-Directed,quote,,1
1629265360028303363,Tweet-Directed,retweet,1629148110441127936,1
1629265360028303363,Tweet-Directed,reply,,1
1627007272047071234,Tweet-Directed,quote,,1
1627007272047071234,Tweet-Directed,retweet,1626837841366994945,1
1627007272047071234,Tweet-Directed,reply,,1
1627410203103621120,Tweet-Directed,quote,,1
1627410203103621120,Tweet-Directed,retweet,1627369018830073860,1
1627410203103621120,Tweet-Directed,reply,,1
1628754824744341509,Tweet-Directed,quote,,1
1628754824744341509,Tweet-Directed,retweet,1628454314745249793,1
1628754824744341509,Tweet-Directed,reply,,1
1629381895715782658,Tweet-Directed,quote,,1
1629381895715782658,Tweet-Directed,retweet,1629188581058088961,1
1629381895715782658,Tweet-Directed,reply,,1
1628186114296086528,Tweet-Directed,quote,1628180301288464386,1
1628186114296086528,Tweet-Directed,retweet,1628180973757116416,1
1628186114296086528,Tweet-Directed,reply,,1
1629393317552091138,Tweet-Directed,quote,,1
1629393317552091138,Tweet-Directed,retweet,1629392454460874752,1
1629393317552091138,Tweet-Directed,reply,,1
1628673712051437568,Tweet-Directed,quote,,1
1628673712051437568,Tweet-Directed,retweet,,1
1628673712051437568,Tweet-Directed,reply,1620711485914714112,1
1627409517179817984,Tweet-Directed,quote,,1
1627409517179817984,Tweet-Directed,retweet,1627396593455620096,1
1627409517179817984,Tweet-Directed,reply,,1
1627997377192656898,Tweet-Directed,quote,1627413454536552448,1
1627997377192656898,Tweet-Directed,retweet,1627612270900531203,1
1627997377192656898,Tweet-Directed,reply,,1
1630625172477624326,Tweet-Directed,quote,,1
1630625172477624326,Tweet-Directed,retweet,1630623243898871808,1
1630625172477624326,Tweet-Directed,reply,,1
1626863020340117506,Tweet-Directed,quote,,1
1626863020340117506,Tweet-Directed,retweet,1626840422533177345,1
1626863020340117506,Tweet-Directed,reply,,1
1629409174307184641,Tweet-Directed,quote,,1
1629409174307184641,Tweet-Directed,retweet,1629359195546943490,1
1629409174307184641,Tweet-Directed,reply,,1
1627597919363661825,Tweet-Directed,quote,,1
1627597919363661825,Tweet-Directed,retweet,,1
1627597919363661825,Tweet-Directed,reply,1627422360964849672,1
1628037542741266434,Tweet-Directed,quote,1625937165069783053,1
1628037542741266434,Tweet-Directed,retweet,,1
1628037542741266434,Tweet-Directed,reply,,1
1630254761336360960,Tweet-Directed,quote,,1
1630254761336360960,Tweet-Directed,retweet,1630231757000769536,1
1630254761336360960,Tweet-Directed,reply,,1
1627545766817398785,Tweet-Directed,quote,,1
1627545766817398785,Tweet-Directed,retweet,1627259015414554625,1
1627545766817398785,Tweet-Directed,reply,,1
1629542494466719747,Tweet-Directed,quote,,1
1629542494466719747,Tweet-Directed,retweet,1629540690282594307,1
1629542494466719747,Tweet-Directed,reply,,1
1627035464585605121,Tweet-Directed,quote,,1
1627035464585605121,Tweet-Directed,retweet,1626597590191214597,1
1627035464585605121,Tweet-Directed,reply,,1
1628332609200586752,Tweet-Directed,quote,,1
1628332609200586752,Tweet-Directed,retweet,1628264729931137025,1
1628332609200586752,Tweet-Directed,reply,,1
1629824696182079488,Tweet-Directed,quote,1629572936502788099,1
1629824696182079488,Tweet-Directed,retweet,1629606804089892864,1
1629824696182079488,Tweet-Directed,reply,,1
1629557041982328834,Tweet-Directed,quote,,1
1629557041982328834,Tweet-Directed,retweet,,1
1629557041982328834,Tweet-Directed,reply,1629452764437684225,1
1629489355872976898,Tweet-Directed,quote,,1
1629489355872976898,Tweet-Directed,retweet,1629485974689402882,1
1629489355872976898,Tweet-Directed,reply,,1
1629017006883147779,Tweet-Directed,quote,,1
1629017006883147779,Tweet-Directed,retweet,1629001398770606081,1
1629017006883147779,Tweet-Directed,reply,,1
1627430809203269636,Tweet-Directed,quote,,1
1627430809203269636,Tweet-Directed,retweet,1627305562533765120,1
1627430809203269636,Tweet-Directed,reply,,1
1629494483057246209,Tweet-Directed,quote,,1
1629494483057246209,Tweet-Directed,retweet,1629467487589769219,1
1629494483057246209,Tweet-Directed,reply,,1
1627044926381867009,Tweet-Directed,quote,,1
1627044926381867009,Tweet-Directed,retweet,,1
1627044926381867009,Tweet-Directed,reply,1625990822133997573,1
1627553229826318338,Tweet-Directed,quote,,1
1627553229826318338,Tweet-Directed,retweet,1627527517757231105,1
1627553229826318338,Tweet-Directed,reply,,1
1629614924895748096,Tweet-Directed,quote,1629384824065601536,1
1629614924895748096,Tweet-Directed,retweet,,1
1629614924895748096,Tweet-Directed,reply,,1
1628412095032066049,Tweet-Directed,quote,,1
1628412095032066049,Tweet-Directed,retweet,,1
1628412095032066049,Tweet-Directed,reply,,1
1629197354363486210,Tweet-Directed,quote,,1
1629197354363486210,Tweet-Directed,retweet,1629002167695691776,1
1629197354363486210,Tweet-Directed,reply,,1
1627346086015672321,Tweet-Directed,quote,,1
1627346086015672321,Tweet-Directed,retweet,1627341565956857856,1
1627346086015672321,Tweet-Directed,reply,,1
1628258188389908480,Tweet-Directed,quote,1628137271344959522,1
1628258188389908480,Tweet-Directed,retweet,,1
1628258188389908480,Tweet-Directed,reply,,1
1628535625392480256,Tweet-Directed,quote,,1
1628535625392480256,Tweet-Directed,retweet,1628482850793181186,1
1628535625392480256,Tweet-Directed,reply,,1
1627672293856911361,Tweet-Directed,quote,,1
1627672293856911361,Tweet-Directed,retweet,1627425776239878144,1
1627672293856911361,Tweet-Directed,reply,,1
1628770258747260928,Tweet-Directed,quote,,1
1628770258747260928,Tweet-Directed,retweet,1628412108994932739,1
1628770258747260928,Tweet-Directed,reply,,1
1628313112087523328,Tweet-Directed,quote,,1
1628313112087523328,Tweet-Directed,retweet,1628078079095582728,1
1628313112087523328,Tweet-Directed,reply,,1
1629953324387643393,Tweet-Directed,quote,,1
1629953324387643393,Tweet-Directed,retweet,1629934486728196098,1
1629953324387643393,Tweet-Directed,reply,,1
1628471280071503875,Tweet-Directed,quote,,1
1628471280071503875,Tweet-Directed,retweet,,1
1628471280071503875,Tweet-Directed,reply,,1
1628820949658206215,Tweet-Directed,quote,,1
1628820949658206215,Tweet-Directed,retweet,,1
1628820949658206215,Tweet-Directed,reply,1628820945853992963,1
1627319536180420610,Tweet-Directed,quote,,1
1627319536180420610,Tweet-Directed,retweet,1627233920621092864,1
1627319536180420610,Tweet-Directed,reply,,1
1630461692713762816,Tweet-Directed,quote,,1
1630461692713762816,Tweet-Directed,retweet,1630443674273292290,1
1630461692713762816,Tweet-Directed,reply,,1
1627810721516990466,Tweet-Directed,quote,,1
1627810721516990466,Tweet-Directed,retweet,1627611002488647680,1
1627810721516990466,Tweet-Directed,reply,,1
1626831753858916354,Tweet-Directed,quote,,1
1626831753858916354,Tweet-Directed,retweet,1626748283694510080,1
1626831753858916354,Tweet-Directed,reply,,1
1628231588193476610,Tweet-Directed,quote,,1
1628231588193476610,Tweet-Directed,retweet,,1
1628231588193476610,Tweet-Directed,reply,1628085876411584512,1
1626941040694370310,Tweet-Directed,quote,,1
1626941040694370310,Tweet-Directed,retweet,1626932332568449024,1
1626941040694370310,Tweet-Directed,reply,,1
1628898978921160704,Tweet-Directed,quote,1628439800142233602,1
1628898978921160704,Tweet-Directed,retweet,1628604368697040897,1
1628898978921160704,Tweet-Directed,reply,,1
1627446693661757442,Tweet-Directed,quote,,1
1627446693661757442,Tweet-Directed,retweet,1627446197701992449,1
1627446693661757442,Tweet-Directed,reply,,1
1627225185077035008,Tweet-Directed,quote,,1
1627225185077035008,Tweet-Directed,retweet,1627053681819500544,1
1627225185077035008,Tweet-Directed,reply,,1
1627632923871440896,Tweet-Directed,quote,,1
1627632923871440896,Tweet-Directed,retweet,1627232272825913344,1
1627632923871440896,Tweet-Directed,reply,,1
1628430777074565121,Tweet-Directed,quote,,1
1628430777074565121,Tweet-Directed,retweet,1628426775473553409,1
1628430777074565121,Tweet-Directed,reply,,1
1629216969563029506,Tweet-Directed,quote,1628739416066859008,1
1629216969563029506,Tweet-Directed,retweet,1628874769473892353,1
1629216969563029506,Tweet-Directed,reply,,1
1628414670485741569,Tweet-Directed,quote,1628303465301549056,1
1628414670485741569,Tweet-Directed,retweet,1628413960797016065,1
1628414670485741569,Tweet-Directed,reply,,1
1629046356579844102,Tweet-Directed,quote,,1
1629046356579844102,Tweet-Directed,retweet,1628864849600970754,1
1629046356579844102,Tweet-Directed,reply,,1
1629720135723360256,Tweet-Directed,quote,,1
1629720135723360256,Tweet-Directed,retweet,1629719370766196739,1
1629720135723360256,Tweet-Directed,reply,,1
1628321813183733760,Tweet-Directed,quote,,1
1628321813183733760,Tweet-Directed,retweet,1628255717919449088,1
1628321813183733760,Tweet-Directed,reply,,1
1628816851022057475,Tweet-Directed,quote,,1
1628816851022057475,Tweet-Directed,retweet,1628811952855175170,1
1628816851022057475,Tweet-Directed,reply,,1
1627422838025060353,Tweet-Directed,quote,,1
1627422838025060353,Tweet-Directed,retweet,,1
1627422838025060353,Tweet-Directed,reply,1627415531794976768,1
1628428339751911424,Tweet-Directed,quote,,1
1628428339751911424,Tweet-Directed,retweet,1628351224759173120,1
1628428339751911424,Tweet-Directed,reply,,1
1629509763103961089,Tweet-Directed,quote,,1
1629509763103961089,Tweet-Directed,retweet,1629508459556139013,1
1629509763103961089,Tweet-Directed,reply,,1
1630126749701873664,Tweet-Directed,quote,1630093982645596161,1
1630126749701873664,Tweet-Directed,retweet,,1
1630126749701873664,Tweet-Directed,reply,,1
1628126958813909012,Tweet-Directed,quote,,1
1628126958813909012,Tweet-Directed,retweet,,1
1628126958813909012,Tweet-Directed,reply,1628009267000225792,1
1628845433656078336,Tweet-Directed,quote,,1
1628845433656078336,Tweet-Directed,retweet,1628773940070871042,1
1628845433656078336,Tweet-Directed,reply,,1
1627403413859229698,Tweet-Directed,quote,,1
1627403413859229698,Tweet-Directed,retweet,1627321951042560001,1
1627403413859229698,Tweet-Directed,reply,,1
1626997294183682050,Tweet-Directed,quote,,1
1626997294183682050,Tweet-Directed,retweet,1626913682427871232,1
1626997294183682050,Tweet-Directed,reply,,1
1630138450635522048,Tweet-Directed,quote,,1
1630138450635522048,Tweet-Directed,retweet,1630135543303421952,1
1630138450635522048,Tweet-Directed,reply,,1
1626801087779938305,Tweet-Directed,quote,,1
1626801087779938305,Tweet-Directed,retweet,1626643009495306253,1
1626801087779938305,Tweet-Directed,reply,,1
1628508106308173824,Tweet-Directed,quote,,1
1628508106308173824,Tweet-Directed,retweet,1628492770909249536,1
1628508106308173824,Tweet-Directed,reply,,1
1627991917509201920,Tweet-Directed,quote,,1
1627991917509201920,Tweet-Directed,retweet,1627991379082194946,1
1627991917509201920,Tweet-Directed,reply,,1
1629088385955512321,Tweet-Directed,quote,,1
1629088385955512321,Tweet-Directed,retweet,1629082473740005377,1
1629088385955512321,Tweet-Directed,reply,,1
1628453874028740612,Tweet-Directed,quote,,1
1628453874028740612,Tweet-Directed,retweet,,1
1628453874028740612,Tweet-Directed,reply,1627686010053074950,1
1629724348436168707,Tweet-Directed,quote,,1
1629724348436168707,Tweet-Directed,retweet,1629596221844205570,1
1629724348436168707,Tweet-Directed,reply,,1
1626857203788394497,Tweet-Directed,quote,,1
1626857203788394497,Tweet-Directed,retweet,,1
1626857203788394497,Tweet-Directed,reply,1625420397813301253,1
1629854787159089154,Tweet-Directed,quote,,1
1629854787159089154,Tweet-Directed,retweet,1629839559751073793,1
1629854787159089154,Tweet-Directed,reply,,1
1627366331686260737,Tweet-Directed,quote,,1
1627366331686260737,Tweet-Directed,retweet,1626895372315492352,1
1627366331686260737,Tweet-Directed,reply,,1
1627798466649903106,Tweet-Directed,quote,,1
1627798466649903106,Tweet-Directed,retweet,1627730492815548417,1
1627798466649903106,Tweet-Directed,reply,,1
1630179185321811969,Tweet-Directed,quote,,1
1630179185321811969,Tweet-Directed,retweet,1630171139296092163,1
1630179185321811969,Tweet-Directed,reply,,1
1626867082095693824,Tweet-Directed,quote,,1
1626867082095693824,Tweet-Directed,retweet,,1
1626867082095693824,Tweet-Directed,reply,1626847679329320960,1
1629553128025489408,Tweet-Directed,quote,,1
1629553128025489408,Tweet-Directed,retweet,1627934832079605761,1
1629553128025489408,Tweet-Directed,reply,,1
1629257919819644930,Tweet-Directed,quote,,1
1629257919819644930,Tweet-Directed,retweet,1629018425996595201,1
1629257919819644930,Tweet-Directed,reply,,1
1628752870525771787,Tweet-Directed,quote,1628675503975538689,1
1628752870525771787,Tweet-Directed,retweet,1628739174361665537,1
1628752870525771787,Tweet-Directed,reply,,1
1628683470988881920,Tweet-Directed,quote,,1
1628683470988881920,Tweet-Directed,retweet,,1
1628683470988881920,Tweet-Directed,reply,1628338751712755712,1
1627722876638855177,Tweet-Directed,quote,1627394553442344967,1
1627722876638855177,Tweet-Directed,retweet,,1
1627722876638855177,Tweet-Directed,reply,,1
1629398949361512449,Tweet-Directed,quote,,1
1629398949361512449,Tweet-Directed,retweet,1629396001697005568,1
1629398949361512449,Tweet-Directed,reply,,1
1629240710300925953,Tweet-Directed,quote,,1
1629240710300925953,Tweet-Directed,retweet,1629187283663433728,1
1629240710300925953,Tweet-Directed,reply,,1
1630313668033347585,Tweet-Directed,quote,,1
1630313668033347585,Tweet-Directed,retweet,1630126195063812097,1
1630313668033347585,Tweet-Directed,reply,,1
1626997032786268160,Tweet-Directed,quote,,1
1626997032786268160,Tweet-Directed,retweet,1626572781801590784,1
1626997032786268160,Tweet-Directed,reply,,1
1626924164375318530,Tweet-Directed,quote,,1
1626924164375318530,Tweet-Directed,retweet,,1
1626924164375318530,Tweet-Directed,reply,1625420397813301253,1
1627674388123230208,Tweet-Directed,quote,,1
1627674388123230208,Tweet-Directed,retweet,,1
1627674388123230208,Tweet-Directed,reply,,1
1629213857653686273,Tweet-Directed,quote,,1
1629213857653686273,Tweet-Directed,retweet,1629109627861233664,1
1629213857653686273,Tweet-Directed,reply,,1
1629558232787107845,Tweet-Directed,quote,,1
1629558232787107845,Tweet-Directed,retweet,1629548512357629959,1
1629558232787107845,Tweet-Directed,reply,,1
1628697324925992960,Tweet-Directed,quote,,1
1628697324925992960,Tweet-Directed,retweet,1628448266458132480,1
1628697324925992960,Tweet-Directed,reply,,1
1629949674336468992,Tweet-Directed,quote,,1
1629949674336468992,Tweet-Directed,retweet,,1
1629949674336468992,Tweet-Directed,reply,1629909555218898945,1
1629137826230026240,Tweet-Directed,quote,,1
1629137826230026240,Tweet-Directed,retweet,1629137502647754752,1
1629137826230026240,Tweet-Directed,reply,,1
1629429032004534274,Tweet-Directed,quote,1629363369156149248,1
1629429032004534274,Tweet-Directed,retweet,,1
1629429032004534274,Tweet-Directed,reply,,1
1628471328452878336,Tweet-Directed,quote,,1
1628471328452878336,Tweet-Directed,retweet,1628405770348908546,1
1628471328452878336,Tweet-Directed,reply,,1
1627044849529638912,Tweet-Directed,quote,,1
1627044849529638912,Tweet-Directed,retweet,1626540127706128384,1
1627044849529638912,Tweet-Directed,reply,,1
1627662028318949379,Tweet-Directed,quote,,1
1627662028318949379,Tweet-Directed,retweet,,1
1627662028318949379,Tweet-Directed,reply,1627394325741961218,1
1629905017770524674,Tweet-Directed,quote,,1
1629905017770524674,Tweet-Directed,retweet,1629835353476431873,1
1629905017770524674,Tweet-Directed,reply,,1
1627329009854840834,Tweet-Directed,quote,1627231421294075904,1
1627329009854840834,Tweet-Directed,retweet,1627292277038014466,1
1627329009854840834,Tweet-Directed,reply,,1
1628469755085463568,Tweet-Directed,quote,,1
1628469755085463568,Tweet-Directed,retweet,1628459279198953475,1
1628469755085463568,Tweet-Directed,reply,,1
1627655748976082945,Tweet-Directed,quote,,1
1627655748976082945,Tweet-Directed,retweet,1627643209038942209,1
1627655748976082945,Tweet-Directed,reply,,1
1629826388772413440,Tweet-Directed,quote,,1
1629826388772413440,Tweet-Directed,retweet,1629817558655291392,1
1629826388772413440,Tweet-Directed,reply,,1
1626978905738342401,Tweet-Directed,quote,,1
1626978905738342401,Tweet-Directed,retweet,1626574096573116418,1
1626978905738342401,Tweet-Directed,reply,,1
1628740144927842304,Tweet-Directed,quote,,1
1628740144927842304,Tweet-Directed,retweet,1628723773837901825,1
1628740144927842304,Tweet-Directed,reply,,1
1626904636849356803,Tweet-Directed,quote,,1
1626904636849356803,Tweet-Directed,retweet,1626896029919457282,1
1626904636849356803,Tweet-Directed,reply,,1
1627207569763713029,Tweet-Directed,quote,,1
1627207569763713029,Tweet-Directed,retweet,1627207343975944193,1
1627207569763713029,Tweet-Directed,reply,,1
1629150543074496514,Tweet-Directed,quote,,1
1629150543074496514,Tweet-Directed,retweet,1629150116417249283,1
1629150543074496514,Tweet-Directed,reply,,1
1627233396102426627,Tweet-Directed,quote,,1
1627233396102426627,Tweet-Directed,retweet,1627223607460995073,1
1627233396102426627,Tweet-Directed,reply,,1
1628289607656779778,Tweet-Directed,quote,,1
1628289607656779778,Tweet-Directed,retweet,,1
1628289607656779778,Tweet-Directed,reply,,1
1628859485245648896,Tweet-Directed,quote,,1
1628859485245648896,Tweet-Directed,retweet,1628851576046555136,1
1628859485245648896,Tweet-Directed,reply,,1
1628653490024206338,Tweet-Directed,quote,,1
1628653490024206338,Tweet-Directed,retweet,1628650190922997761,1
1628653490024206338,Tweet-Directed,reply,,1
1629568907479531523,Tweet-Directed,quote,,1
1629568907479531523,Tweet-Directed,retweet,1629567438638424064,1
1629568907479531523,Tweet-Directed,reply,,1
1628108934287327247,Tweet-Directed,quote,,1
1628108934287327247,Tweet-Directed,retweet,1628106993410899968,1
1628108934287327247,Tweet-Directed,reply,,1
1626894395915096066,Tweet-Directed,quote,,1
1626894395915096066,Tweet-Directed,retweet,1626883759365582849,1
1626894395915096066,Tweet-Directed,reply,,1
1628459020401999872,Tweet-Directed,quote,,1
1628459020401999872,Tweet-Directed,retweet,,1
1628459020401999872,Tweet-Directed,reply,1628440303492296711,1
1627278850567667713,Tweet-Directed,quote,,1
1627278850567667713,Tweet-Directed,retweet,1627231920516919297,1
1627278850567667713,Tweet-Directed,reply,,1
1628396522831327232,Tweet-Directed,quote,1628380994167353344,1
1628396522831327232,Tweet-Directed,retweet,,1
1628396522831327232,Tweet-Directed,reply,,1
1627432152173318146,Tweet-Directed,quote,,1
1627432152173318146,Tweet-Directed,retweet,1627233791197716483,1
1627432152173318146,Tweet-Directed,reply,,1
1630328403176898568,Tweet-Directed,quote,,1
1630328403176898568,Tweet-Directed,retweet,1630324177835118596,1
1630328403176898568,Tweet-Directed,reply,,1
1628631988352475136,Tweet-Directed,quote,,1
1628631988352475136,Tweet-Directed,retweet,1628522058597519361,1
1628631988352475136,Tweet-Directed,reply,,1
1628126552255827976,Tweet-Directed,quote,,1
1628126552255827976,Tweet-Directed,retweet,1628085540967919659,1
1628126552255827976,Tweet-Directed,reply,,1
1626844080700366849,Tweet-Directed,quote,,1
1626844080700366849,Tweet-Directed,retweet,1626621395999260688,1
1626844080700366849,Tweet-Directed,reply,,1
1628199712703512576,Tweet-Directed,quote,,1
1628199712703512576,Tweet-Directed,retweet,1628028848154574851,1
1628199712703512576,Tweet-Directed,reply,,1
1628686006307127296,Tweet-Directed,quote,,1
1628686006307127296,Tweet-Directed,retweet,,1
1628686006307127296,Tweet-Directed,reply,1628322662207442947,1
1630634875391823872,Tweet-Directed,quote,,1
1630634875391823872,Tweet-Directed,retweet,1630596689655476224,1
1630634875391823872,Tweet-Directed,reply,,1
1629760979197124610,Tweet-Directed,quote,,1
1629760979197124610,Tweet-Directed,retweet,1629756888417009665,1
1629760979197124610,Tweet-Directed,reply,,1
1628766267657097217,Tweet-Directed,quote,,1
1628766267657097217,Tweet-Directed,retweet,1628726757002993667,1
1628766267657097217,Tweet-Directed,reply,,1
1628116338978787330,Tweet-Directed,quote,,1
1628116338978787330,Tweet-Directed,retweet,1628107056002498582,1
1628116338978787330,Tweet-Directed,reply,,1
1628371429107593217,Tweet-Directed,quote,,1
1628371429107593217,Tweet-Directed,retweet,1628356560882737155,1
1628371429107593217,Tweet-Directed,reply,,1
1629200933031665664,Tweet-Directed,quote,,1
1629200933031665664,Tweet-Directed,retweet,,1
1629200933031665664,Tweet-Directed,reply,,1
1627655179381227520,Tweet-Directed,quote,,1
1627655179381227520,Tweet-Directed,retweet,1627637013749940225,1
1627655179381227520,Tweet-Directed,reply,,1
1627287871190073346,Tweet-Directed,quote,,1
1627287871190073346,Tweet-Directed,retweet,1627251937610440706,1
1627287871190073346,Tweet-Directed,reply,,1
1629336277509177346,Tweet-Directed,quote,,1
1629336277509177346,Tweet-Directed,retweet,1629330543866159105,1
1629336277509177346,Tweet-Directed,reply,,1
1628458962642259969,Tweet-Directed,quote,,1
1628458962642259969,Tweet-Directed,retweet,1628454236097748993,1
1628458962642259969,Tweet-Directed,reply,,1
1628136481737920512,Tweet-Directed,quote,,1
1628136481737920512,Tweet-Directed,retweet,1628076642777157633,1
1628136481737920512,Tweet-Directed,reply,,1
1629125220442247173,Tweet-Directed,quote,,1
1629125220442247173,Tweet-Directed,retweet,1624059672612245504,1
1629125220442247173,Tweet-Directed,reply,,1
1627948420995350528,Tweet-Directed,quote,,1
1627948420995350528,Tweet-Directed,retweet,1627941356806053891,1
1627948420995350528,Tweet-Directed,reply,,1
1630142297487601664,Tweet-Directed,quote,,1
1630142297487601664,Tweet-Directed,retweet,1630129139247116290,1
1630142297487601664,Tweet-Directed,reply,,1
1630580719784275969,Tweet-Directed,quote,,1
1630580719784275969,Tweet-Directed,retweet,1630579995692105728,1
1630580719784275969,Tweet-Directed,reply,,1
1629262559613181954,Tweet-Directed,quote,,1
1629262559613181954,Tweet-Directed,retweet,1628793785814581250,1
1629262559613181954,Tweet-Directed,reply,,1
1627029392206462979,Tweet-Directed,quote,,1
1627029392206462979,Tweet-Directed,retweet,1626266565787238402,1
1627029392206462979,Tweet-Directed,reply,,1
1628712387837657090,Tweet-Directed,quote,,1
1628712387837657090,Tweet-Directed,retweet,1628707018436386816,1
1628712387837657090,Tweet-Directed,reply,,1
1630581101176541188,Tweet-Directed,quote,1630577147503845376,1
1630581101176541188,Tweet-Directed,retweet,,1
1630581101176541188,Tweet-Directed,reply,,1
1627956507563229185,Tweet-Directed,quote,,1
1627956507563229185,Tweet-Directed,retweet,1627948829218680834,1
1627956507563229185,Tweet-Directed,reply,,1
1628351907122098176,Tweet-Directed,quote,,1
1628351907122098176,Tweet-Directed,retweet,1628351304127983616,1
1628351907122098176,Tweet-Directed,reply,,1
1630554375981506562,Tweet-Directed,quote,,1
1630554375981506562,Tweet-Directed,retweet,1630554178572414976,1
1630554375981506562,Tweet-Directed,reply,,1
1629546102000173058,Tweet-Directed,quote,,1
1629546102000173058,Tweet-Directed,retweet,1629540065876606982,1
1629546102000173058,Tweet-Directed,reply,,1
1629460425443008513,Tweet-Directed,quote,,1
1629460425443008513,Tweet-Directed,retweet,1629453622231588866,1
1629460425443008513,Tweet-Directed,reply,,1
1627800372348608512,Tweet-Directed,quote,,1
